what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1289766356289
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1289766356687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1289766357092
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1289766359384
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1289766359886
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289766593332
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289766813159
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289766815774
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289766815831
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289766815882
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289766816233
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1289766817888
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1289766838546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1289766853539
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1289766854839
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1289766855020
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1289766855173
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1289766855307
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1289766855456
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1289766855583
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289766953852
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289766972291
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289766987956
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767034953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767057608
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767087606
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767112684
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767113475
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767113592
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767140237
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767148803
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767152497
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767152874
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767278930
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767286599
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767289208
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767289622
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767410423
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767423429
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767426251
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767426678
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767460891
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767463978
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767466398
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767466802
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767501170
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767505134
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767506969
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767507347
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767532894
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767539709
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767541673
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767542037
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767542607
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767542809
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767567710
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767573927
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767576079
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767576465
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767596630
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767603600
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767605192
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767605652
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767623007
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767628432
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767630407
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767630780
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767727780
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289767735441
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289767737209
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767737532
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289767738212
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767738415
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289767852139
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289767856829
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289768007556
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768025232
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768053134
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768053982
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768055016
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289768056939
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1289768060678
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768061005
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768063697
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768064351
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768103875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768104886
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289768246983
